no_data,no_pasien,sig_mean,sig_var,sig_sd,sig_kurt,sig_skew,sig_centroid,sig_specent,psd_mean,psd_var,psd_sd,psd_kurt,psd_skew,rat_delta,rat_theta,rat_alpha,rat_beta,kelas
988,11,2.25E-06,1.23E-09,3.50E-05,-0.684662475,-0.108426998,5.559296917,0.578818307,-124.2747888,182.1144186,13.49497753,-0.38592659,0.337300296,0.605425274,0.144195626,0.091884324,0.158494776,0
989,11,-1.42E-06,8.81E-10,2.97E-05,-0.013669908,-0.444156767,5.649490756,0.633835674,-126.3013741,187.6017472,13.69677872,0.159580491,0.441901598,0.578438209,0.175889565,0.121726893,0.123945334,0
990,11,-7.96E-07,9.77E-10,3.12E-05,-0.458814157,-0.02666363,8.452696173,0.60910561,-124.3841403,179.4930648,13.39750218,-0.312153839,0.405890685,0.599065068,0.159780393,0.11134651,0.129808029,0
991,12,-5.22E-07,6.50E-10,2.55E-05,5.336208501,1.543409269,8.545844354,0.577326407,-120.9690312,102.6779939,10.13301505,0.635819129,0.721098846,0.592363889,0.124228089,0.100622787,0.182785236,0
992,12,6.42E-07,4.86E-10,2.20E-05,4.710507602,-0.418942678,7.982849984,0.634485179,-122.8019558,71.35647699,8.447276306,1.045542497,0.061866363,0.525991436,0.14899513,0.123210983,0.20180245,0
993,12,-8.40E-07,4.87E-10,2.21E-05,1.487243783,0.841680214,11.87139827,0.640770208,-112.5052371,41.98373725,6.479485879,1.387077322,-0.944584891,0.314699117,0.136632409,0.118285771,0.430382703,0
994,12,7.66E-07,3.46E-10,1.86E-05,4.597425155,1.114667351,12.25667196,0.655361791,-122.2128045,64.07418714,8.004635353,0.466461354,0.036052672,0.446169695,0.165349466,0.116850808,0.271630031,0
995,12,2.23E-07,1.84E-10,1.36E-05,6.849774079,1.326356349,11.06792812,0.680712575,-121.9999346,73.60507064,8.579339756,0.681158217,-0.02541122,0.421952506,0.151024204,0.161066772,0.265956518,0
996,12,4.07E-08,1.28E-10,1.13E-05,1.956612313,0.758043985,13.83474114,0.689257995,-122.5094106,59.80508521,7.733374762,0.513967919,0.140513166,0.390722142,0.157355067,0.165052928,0.286869864,0
997,12,-2.72E-07,2.38E-10,1.54E-05,4.304931438,1.351247893,11.07363416,0.664780356,-122.468811,75.63555332,8.696870317,0.275814558,0.325030513,0.457629719,0.160995835,0.134482795,0.24689165,0
998,12,-2.39E-07,1.70E-10,1.31E-05,3.746449083,0.6952112,11.18469978,0.675046393,-123.2512706,57.70924195,7.596659921,1.685838008,-0.161701153,0.43122386,0.14924298,0.155278487,0.264254673,0
999,12,4.67E-07,3.06E-10,1.75E-05,5.926226284,1.697170796,9.69980956,0.623757822,-120.9855219,74.13193078,8.609990173,1.027059853,0.565837301,0.49458698,0.113889517,0.133752785,0.257770718,0
1000,12,-2.15E-07,2.67E-10,1.63E-05,1.611046557,0.39455144,10.23842388,0.657664167,-120.3260597,77.53312504,8.805289606,2.315641966,-0.017516894,0.459859863,0.139514674,0.144675358,0.255950105,0
1001,12,-9.62E-09,1.05E-10,1.03E-05,0.36769181,0.089381064,12.69857899,0.706199514,-123.1451244,58.92219394,7.676079334,0.372485057,0.361226638,0.337819964,0.177094864,0.176082256,0.309002916,0
1002,12,2.88E-07,1.46E-10,1.21E-05,0.206718677,0.221590524,13.26742957,0.680976187,-120.6478055,51.80089747,7.197284034,0.663307175,0.441971189,0.392494689,0.130592467,0.183477558,0.293435285,0
1003,12,-7.86E-07,8.73E-11,9.34E-06,-0.003265029,-0.134499318,12.82178819,0.672683105,-122.293321,51.80104246,7.197294107,1.103402176,-0.051862539,0.337138381,0.144070109,0.15256775,0.36622376,0
1004,12,4.13E-07,3.00E-10,1.73E-05,2.311656248,1.184334104,10.93302412,0.66228515,-120.4423687,74.84979856,8.651577807,0.527601935,0.392354144,0.465728973,0.153268315,0.139498089,0.241504622,0
1005,12,1.44E-07,5.12E-10,2.26E-05,3.14996511,0.725697667,10.37550196,0.603139179,-121.9025462,105.0915702,10.25141796,0.734750965,0.892432706,0.568928267,0.132254181,0.114120215,0.184697337,0
1006,12,-9.46E-08,2.13E-10,1.46E-05,2.639452704,-0.09234828,7.98338375,0.632127148,-124.1166068,76.35652648,8.738222158,0.265343745,0.129334296,0.509209115,0.145356686,0.118129113,0.227305085,0
1007,12,-3.01E-08,2.51E-10,1.58E-05,2.133284471,0.636735256,11.43280984,0.661442461,-120.964545,82.40402154,9.077666084,1.089256951,0.49881148,0.445417494,0.163640699,0.125549798,0.265392008,0
1008,12,-9.87E-08,3.43E-10,1.85E-05,4.105254173,0.995025104,9.710613184,0.659309463,-121.5793046,65.54882901,8.096223132,4.650960941,-0.517176645,0.484267642,0.160790081,0.133652358,0.221289919,0
1009,12,1.20E-07,4.80E-10,2.19E-05,3.434435024,1.366576341,9.917222628,0.601711187,-120.2769392,76.87827524,8.768025732,1.062978933,0.687516394,0.536434074,0.092847539,0.144328893,0.226389493,0
1010,12,8.48E-08,7.53E-11,8.68E-06,-0.520537307,-0.088621022,14.21874089,0.677393818,-123.0263251,59.19721606,7.69397271,0.384042382,-0.085620389,0.31445473,0.116650076,0.204599425,0.364295769,0
1011,12,-5.49E-07,1.77E-10,1.33E-05,2.197449516,0.634164598,10.30725817,0.699852985,-121.6975033,66.4726666,8.153077125,3.54659227,-0.632579609,0.393846647,0.175835338,0.165351608,0.264966406,0
1012,12,6.60E-07,1.79E-10,1.34E-05,2.409924112,0.166041988,13.54777061,0.685182588,-123.0012197,86.71263825,9.311962105,0.788803528,-0.050289977,0.413917635,0.170185688,0.148678882,0.267217796,0
1013,12,-5.05E-07,2.06E-10,1.44E-05,1.46828243,0.614846861,12.51165952,0.671653726,-123.1148263,63.18016074,7.948594891,0.712676429,0.373814965,0.443090553,0.160361,0.141743324,0.254805123,0
1014,12,4.50E-07,2.56E-10,1.60E-05,2.814228163,0.663392931,11.41574591,0.650628532,-122.0028406,77.54487938,8.805957039,0.798485137,0.4367439,0.478171592,0.151173553,0.128403639,0.242251216,0
1015,12,-8.63E-08,8.31E-11,9.12E-06,-0.038123343,0.004532867,11.38741192,0.688144544,-123.7955873,68.66760105,8.286591643,0.367448395,-0.168139172,0.346542398,0.137698683,0.187260645,0.328498274,0
1016,12,-1.84E-08,9.09E-11,9.53E-06,-0.200027703,-0.24838146,13.85513078,0.67552001,-122.5454023,49.66677858,7.047466111,0.187932854,-0.092836903,0.336344564,0.120330404,0.189459132,0.353865899,0
1017,12,-6.29E-08,2.16E-10,1.47E-05,6.111483035,1.322372779,13.46135254,0.638084716,-120.2370752,76.10656718,8.723907793,0.313921741,0.657802529,0.464964935,0.126633275,0.131542006,0.276859784,0
1018,12,-6.98E-07,2.61E-10,1.61E-05,6.057038082,1.072163622,15.34712583,0.694434735,-122.1540316,49.59029796,7.042037913,0.609754388,-0.085386929,0.415948682,0.197782515,0.142132314,0.244136489,0
1019,12,8.12E-07,1.18E-10,1.09E-05,0.493632936,0.229022865,11.70833174,0.653821863,-122.5511602,48.49654364,6.963945982,1.212591882,-0.49409112,0.395281275,0.124502676,0.145124349,0.3350917,0
1020,12,-8.60E-07,4.51E-10,2.12E-05,4.730108784,1.360951226,12.05937859,0.633353442,-118.9838176,77.30126588,8.792113846,0.677009601,0.430226832,0.509269241,0.143082547,0.12156096,0.226087252,0
1021,12,7.41E-07,2.45E-10,1.56E-05,5.3005738,1.377200914,12.5084471,0.667859021,-119.9779907,63.12397215,7.945059606,0.895678064,0.930095314,0.451423764,0.17879792,0.124149668,0.245628649,0
1022,12,8.50E-08,2.81E-10,1.68E-05,5.434286081,1.131174429,13.08155075,0.645866331,-120.7054051,76.98167904,8.773920392,0.805557522,0.492791979,0.477713108,0.142509146,0.129583852,0.250193894,0
1023,12,5.88E-09,2.61E-10,1.61E-05,3.487717004,1.06688342,11.59756108,0.64565271,-122.1058002,84.50571757,9.192699145,0.420216783,0.616528143,0.489032456,0.156878184,0.120207288,0.233882072,0
1024,12,-9.03E-07,3.08E-10,1.75E-05,3.402269705,0.229954835,11.98155085,0.613681,-121.6329544,66.43930729,8.151031057,0.653940193,0.378814055,0.506478297,0.13643926,0.103241246,0.253841196,0
1025,12,6.59E-07,3.04E-10,1.74E-05,7.49945902,1.938200446,12.3494585,0.655234934,-119.1985722,80.00139726,8.944350019,0.294176876,0.782534471,0.481142831,0.140307185,0.145860199,0.232689786,0
1026,12,5.41E-07,1.46E-10,1.21E-05,0.801956332,0.340494669,10.49048852,0.687824333,-122.9729455,60.63090507,7.786584943,1.971636467,-0.531807529,0.380491249,0.182302826,0.140321671,0.296884255,0
1027,12,-2.58E-07,3.58E-10,1.89E-05,17.28335546,3.154165426,11.67408901,0.720316329,-120.7713886,71.46009688,8.453407413,0.529037936,0.397675935,0.362423925,0.213590199,0.169716179,0.254269698,0
1028,12,-2.24E-08,4.00E-10,2.00E-05,13.30892896,2.29056645,8.821260534,0.652928144,-122.6641507,70.88619771,8.419394142,0.675850269,-0.165923396,0.459227874,0.13211622,0.145391996,0.26326391,0
1029,12,6.39E-08,3.95E-10,1.99E-05,3.440909947,0.690510394,11.30260149,0.664274222,-121.3422974,94.9289491,9.743148829,0.452722447,0.690366099,0.488685272,0.154618241,0.147519778,0.209176709,0
1030,12,-3.44E-07,3.85E-10,1.96E-05,7.820016905,2.0656542,11.31871258,0.61868321,-121.028321,98.33227966,9.916263392,0.51773714,0.698745026,0.531986415,0.152391232,0.103870574,0.21175178,0
1031,12,1.37E-07,1.19E-10,1.09E-05,0.033653707,0.336782926,11.13782296,0.71323009,-122.8183727,70.73983265,8.410697513,-0.045507156,-0.113230516,0.363588194,0.170130349,0.196238046,0.270043411,0
1032,12,1.08E-06,1.66E-10,1.29E-05,13.96230692,2.671212757,12.03809998,0.725267187,-122.3167553,56.31007545,7.504003961,-0.074179316,0.381298933,0.326055673,0.22238869,0.175924602,0.275631035,0
1033,12,-1.05E-06,2.20E-10,1.48E-05,3.717694357,0.618362843,8.133568418,0.664141669,-122.0372302,57.58741409,7.588637169,0.117914511,0.171176324,0.448950056,0.149498137,0.141859647,0.259692161,0
1034,12,7.34E-08,8.51E-11,9.22E-06,-0.262577138,0.214607135,15.02706576,0.676218733,-122.4863958,56.35335293,7.506887033,0.01591055,0.20144389,0.371164075,0.140304682,0.160977097,0.327554147,0
1035,12,1.24E-06,2.74E-10,1.66E-05,15.76659983,3.016343142,12.9967536,0.681476543,-122.2436733,79.76237158,8.930978198,1.559125053,-0.327804931,0.448296802,0.183665864,0.138513424,0.22952391,0
1036,12,-1.28E-06,1.30E-10,1.14E-05,0.148227021,0.225848289,13.57686641,0.65865378,-123.1188596,68.18512051,8.257428202,0.728256593,0.037250183,0.432803244,0.15924114,0.123267483,0.284688133,0
1037,12,9.76E-07,3.88E-10,1.97E-05,9.156428221,2.265990419,11.5723095,0.629184578,-120.677461,106.5847434,10.32398873,0.708248725,0.550969347,0.532516628,0.154677574,0.114363048,0.198442751,0
1038,12,-8.61E-07,4.63E-10,2.15E-05,12.71485,2.717703701,8.417047639,0.634398833,-120.3109085,95.74871602,9.785127287,0.330758069,0.838732254,0.543410947,0.174477876,0.110507698,0.171603479,0
1039,12,-1.40E-07,1.71E-10,1.31E-05,4.611415394,1.420793676,12.06904709,0.696321018,-121.3098819,74.15799111,8.611503417,-0.233207394,0.114394359,0.393005138,0.174626079,0.160374232,0.271994551,0
1040,12,5.82E-08,1.13E-10,1.06E-05,2.813008347,0.982982051,11.17515249,0.694331859,-122.9019282,52.71565777,7.260554922,0.528940004,0.401280494,0.377503775,0.138674618,0.198268255,0.285553352,0
1041,12,-1.27E-06,2.48E-10,1.57E-05,6.13193036,1.414239364,11.77615806,0.647069873,-121.8088362,91.5329737,9.567286642,0.570130957,0.51644265,0.492581946,0.172550113,0.111878846,0.222989095,0
1042,12,1.45E-06,5.55E-10,2.36E-05,7.117320666,1.630408666,9.359910579,0.624616839,-122.7036255,72.7955141,8.532028722,1.834460901,0.108353133,0.547795933,0.144716156,0.121838213,0.185649699,0
1043,12,1.10E-07,3.06E-10,1.75E-05,6.541306723,1.714402682,13.64188428,0.642211822,-121.789996,96.03949296,9.799974131,0.46757204,0.730250212,0.503967367,0.153041317,0.122938961,0.220052356,0
1044,12,4.07E-08,1.44E-10,1.20E-05,1.898769011,0.65611419,13.00041645,0.676489672,-121.9155858,69.59257627,8.342216508,1.418724805,-0.152707403,0.399794653,0.136386302,0.167854552,0.295964493,0
1045,12,-1.11E-07,1.08E-10,1.04E-05,-0.198520015,0.069926236,10.95807618,0.691336016,-124.0219465,57.87939656,7.607850982,0.69085157,0.175759588,0.385643212,0.144921003,0.183329976,0.286105809,0
1046,12,-2.93E-07,3.90E-10,1.98E-05,6.413083929,1.417110942,9.955886986,0.600946285,-121.5060804,88.22215199,9.392664797,1.434625629,0.585418298,0.538458419,0.13841104,0.096806244,0.226324296,0
1047,12,2.42E-07,2.33E-10,1.53E-05,3.694059093,1.213591575,9.670037193,0.671840455,-121.2894604,63.21080689,7.950522429,0.735565392,0.24792093,0.444162218,0.155933612,0.146217577,0.253686593,0
1048,12,6.44E-08,8.88E-11,9.42E-06,-0.588224696,-0.024097534,13.47357744,0.674531597,-123.4237567,60.320099,7.766601509,0.920510309,-0.028648605,0.39273,0.147116377,0.151704867,0.308448756,0
1049,12,-6.02E-08,2.43E-10,1.56E-05,5.443116801,1.499767307,13.52229609,0.658200555,-119.2174637,70.96491855,8.424067815,1.972578411,0.018681502,0.408842166,0.14151675,0.134733705,0.314907378,0
1050,12,-2.90E-07,2.58E-10,1.61E-05,11.27792643,2.419473693,13.54291425,0.647362882,-121.3672151,50.11670262,7.079315124,2.823988849,0.090876641,0.481814102,0.141157924,0.133918786,0.243109188,0
1051,12,4.89E-07,3.78E-10,1.94E-05,3.439397561,-0.02999734,6.904661549,0.655227546,-122.0020969,65.67039451,8.103727199,0.343081031,0.163215956,0.511171607,0.145693205,0.150119024,0.193016164,0
1052,12,-7.83E-07,2.03E-10,1.42E-05,2.608449298,0.881728088,13.4107948,0.663558874,-122.754444,53.61759839,7.322403867,0.718476628,0.156711539,0.452471431,0.168514034,0.125980885,0.25303365,0
1053,12,2.83E-07,1.20E-10,1.10E-05,0.465580091,0.444804498,10.66796166,0.681170849,-122.8768788,53.02125374,7.281569456,0.536641848,-0.050569561,0.378206484,0.169193247,0.140730362,0.311869907,0
1054,12,2.70E-07,1.15E-10,1.07E-05,-0.057598044,-0.168936204,14.00362196,0.647622506,-121.9771176,58.86588634,7.672410726,0.843988382,-0.062050657,0.392810139,0.091455673,0.184739112,0.330995076,0
1055,12,-9.39E-08,5.44E-10,2.33E-05,6.065924256,1.837396163,14.19299941,0.619149462,-117.9077056,72.47001391,8.512932157,1.016039417,0.645365971,0.518799342,0.14810162,0.10370332,0.229395718,0
1056,12,7.76E-08,1.61E-10,1.27E-05,2.76092311,0.387040471,14.27313373,0.692085104,-120.6915469,72.74933781,8.529322236,0.301084234,0.311860251,0.370942875,0.201865056,0.133232544,0.293959524,0
1057,12,2.10E-07,1.81E-10,1.34E-05,10.4414717,2.086609468,11.83328938,0.728517715,-121.1456051,87.7283385,9.366340721,-0.344627762,0.429767814,0.357077271,0.224817835,0.177265218,0.240839677,0
1058,12,-2.96E-07,1.45E-10,1.21E-05,4.895076063,1.356129316,12.50164855,0.676639901,-122.4012948,83.65829283,9.146490739,0.186014646,0.128475967,0.419071971,0.145126069,0.16026622,0.27553574,0
1059,12,-2.10E-07,1.57E-10,1.25E-05,5.190814644,0.957710437,8.80692081,0.671229175,-122.8038554,50.34858565,7.095673728,0.401018466,0.020185883,0.431515869,0.161729022,0.137898848,0.268856261,0
1060,12,6.97E-07,1.05E-10,1.02E-05,-0.095926479,0.092187596,11.55635297,0.684293662,-122.9316575,60.13529368,7.754694944,0.756942662,0.228329769,0.404579031,0.15280448,0.162735945,0.279880544,0
1061,12,-1.78E-07,4.64E-10,2.16E-05,3.330802411,1.250847264,11.05277104,0.619927066,-120.5302422,88.40251389,9.402261105,1.214735842,1.061242661,0.530070014,0.131182407,0.121848411,0.216899168,0
1062,12,-2.27E-07,5.87E-10,2.42E-05,2.074868743,1.17640802,8.241877943,0.614796611,-121.5941917,80.68220031,8.98232711,0.290249305,0.767196278,0.561997712,0.127181026,0.130906111,0.179915151,0
1063,12,1.03E-07,2.02E-10,1.42E-05,6.737361612,1.204251324,12.7788786,0.685725367,-120.5870465,73.76233924,8.588500407,0.920094681,0.216988075,0.407321819,0.211232283,0.121729875,0.259716023,0
1064,12,-2.78E-07,1.19E-10,1.09E-05,0.865656166,0.388940325,14.24630669,0.650985015,-122.1862052,59.17733978,7.692680923,1.151473168,0.341139652,0.415508827,0.12153237,0.146511051,0.316447753,0
1065,12,7.53E-08,3.47E-10,1.86E-05,5.616638027,1.646535524,8.066615748,0.670986464,-121.5104164,63.75974761,7.984970107,0.746446905,0.426440661,0.468055485,0.165130515,0.142288966,0.224525034,0
1066,12,-7.75E-08,2.28E-10,1.51E-05,11.046884,1.931718919,11.97764793,0.667478691,-121.0651749,99.47649783,9.973790545,-0.135497405,0.656727272,0.470102875,0.171881436,0.132506359,0.22550933,0
1067,12,5.46E-07,1.35E-10,1.16E-05,2.513826854,1.06852186,15.97797107,0.677869292,-123.5763316,64.98658175,8.061425541,0.778530717,0.148798088,0.430051703,0.144841964,0.164598765,0.260507568,0
1068,12,-4.63E-07,2.96E-10,1.72E-05,2.559468572,0.975358269,9.678560274,0.666316692,-120.431163,86.31058202,9.290348864,0.403386967,0.626512408,0.471950768,0.168537344,0.133907426,0.225604463,0
1069,12,-1.04E-07,7.02E-11,8.38E-06,-0.051370214,0.036783065,15.81376215,0.704033549,-123.4963299,52.6723873,7.257574478,-0.218241964,0.090117764,0.323733133,0.156043362,0.198569174,0.321654331,0
1070,12,5.01E-07,2.01E-10,1.42E-05,0.698285928,0.300593097,11.86896876,0.65580358,-121.1203029,42.78169378,6.54077165,1.191833291,0.067388564,0.404567264,0.132633837,0.13982522,0.322973679,0
1071,12,-6.65E-07,1.93E-10,1.39E-05,0.290100596,0.272919185,11.99274228,0.659261745,-120.90282,52.03736705,7.213693025,1.452515971,0.000138255,0.416638787,0.169328089,0.114752057,0.299281067,0
1072,12,1.82E-07,8.74E-11,9.35E-06,-0.165983822,0.195283457,14.5598103,0.665487181,-121.5728986,45.57071685,6.750608628,1.030341293,-0.221879666,0.322279291,0.128006977,0.161545411,0.388168321,0
1073,12,-3.40E-08,2.26E-10,1.50E-05,5.569693274,1.420116093,12.8686528,0.698251237,-120.0071808,68.68799969,8.287822373,0.32089892,0.346653101,0.373080255,0.194500595,0.146817789,0.285601361,0
1074,12,6.31E-07,5.24E-10,2.29E-05,3.840633684,1.397202863,14.19151961,0.65835341,-114.925446,51.91687454,7.205336532,0.567042379,0.259029785,0.375459949,0.167456759,0.112355957,0.344727334,0
1075,12,-4.49E-07,2.21E-10,1.49E-05,0.742917261,0.11261402,12.32402013,0.658151666,-121.2730677,65.39903946,8.08696726,0.687092143,-0.109848742,0.437890763,0.127864366,0.153649998,0.280594873,0
1076,12,-1.43E-07,1.46E-10,1.21E-05,4.454404525,1.095767886,14.73456724,0.686360659,-122.1359094,57.41066641,7.576982672,2.852291134,-0.618892729,0.364332369,0.151619666,0.165405565,0.3186424,0
1077,12,3.48E-07,2.03E-10,1.42E-05,4.081529009,0.610972201,10.4667503,0.64607158,-121.7511445,43.6880678,6.609694985,1.352858363,-0.088569388,0.453274729,0.127897317,0.13866975,0.280158204,0
1078,12,-3.51E-07,1.20E-10,1.10E-05,1.353075059,0.621572102,12.12099282,0.652588657,-121.6866086,55.32333292,7.437965644,1.881354709,-0.155979327,0.391218964,0.119739437,0.148689172,0.340352427,0
1079,12,-1.08E-07,1.49E-10,1.22E-05,6.558346748,1.470390932,14.45691544,0.656481419,-121.3052573,56.30734198,7.503821825,0.50827916,0.281902959,0.428710264,0.136223411,0.14016413,0.294902195,0
1080,12,5.30E-07,1.18E-10,1.09E-05,0.765691558,-0.371177024,15.26836068,0.660475952,-123.1962988,62.62480747,7.913583731,0.500889114,-0.068341811,0.422249288,0.117447836,0.168441878,0.291860998,0
1081,13,-2.37E-06,1.99E-10,1.41E-05,1.337535742,-1.012343852,13.07826073,0.653015241,-126.6783331,102.5058256,10.12451607,0.524457566,-0.059425708,0.532274526,0.151797618,0.148760925,0.167166931,0
1082,13,1.12E-07,2.42E-10,1.55E-05,4.442002061,1.117270232,6.83049146,0.674315043,-127.6950881,117.5188886,10.84061293,-0.394036044,0.457689225,0.537368541,0.171731556,0.166499952,0.124399951,0
1083,13,-2.48E-07,1.71E-10,1.31E-05,-0.306178307,-0.035715461,7.277499278,0.690130626,-127.0362073,129.4091567,11.37581455,-0.173351781,0.510664979,0.482988822,0.195581049,0.151693867,0.169736262,0
1084,13,3.46E-07,2.35E-10,1.53E-05,0.363751528,-0.576305093,7.50180924,0.68971573,-127.0006803,156.3396818,12.50358676,-0.568418804,0.581226614,0.506719611,0.178064068,0.174185863,0.141030458,0
1085,13,-3.30E-08,1.99E-10,1.41E-05,1.011758614,-0.472826159,7.520069774,0.708999271,-126.5993921,148.8242333,12.19935381,-0.490333532,0.439133453,0.46939989,0.205207686,0.172151963,0.153240461,0
1086,13,-5.77E-07,2.30E-10,1.52E-05,0.566035519,0.735717819,6.810685025,0.694906089,-126.1581914,136.7033439,11.69202052,-0.493180931,0.414523016,0.46964534,0.227444823,0.136253733,0.166656104,0
1087,13,5.36E-07,1.87E-10,1.37E-05,0.483105746,0.172002759,6.533476674,0.69762902,-127.8284543,141.000828,11.87437695,-0.347797052,0.338255697,0.472521849,0.256115182,0.128844373,0.142518595,0
1088,13,-6.31E-07,2.78E-10,1.67E-05,0.840613935,0.087548685,7.013916356,0.612652986,-127.2481495,121.5502188,11.02498158,-0.28125212,0.490238748,0.583962631,0.174374039,0.10029302,0.14137031,0
1089,13,1.96E-07,1.25E-10,1.12E-05,0.163409307,0.180357963,7.715534736,0.701866763,-128.3869899,122.5318493,11.06941052,-0.185485468,0.473529554,0.457227881,0.21577619,0.149683649,0.177312279,0
1090,13,2.52E-07,1.66E-10,1.29E-05,-0.620142878,0.200355337,6.608396529,0.677598497,-127.9118889,127.9984659,11.3136407,0.070509605,0.477446789,0.520248131,0.176392053,0.160160742,0.143199073,0
1091,13,9.04E-08,1.29E-10,1.13E-05,0.586529647,-0.005109145,9.009197879,0.675926523,-127.7939232,130.3772742,11.41828683,-0.056081567,0.399176996,0.468377947,0.198829106,0.125628819,0.207164129,0
